File Name,Title,Price,Rating,ReviewCount,Links,OpeningClosing,Address
13.json,Brush On Block Mineral SPF Powder Sunscreen Tinted (Touch of Tan),$46.00,N/A,N/A,N/A,,
13.json,Supergoop! Makeup | Powder Sunscreen for The Scalp | Color: Silver | Size: Os | Clariesantos's Closet,$30.00,N/A,N/A,N/A,,
13.json,Protect Plus Glow Powder Sunscreen SPF 30 by OZNaturals for Unisex - 0.35 oz Sunscreen,$24.43,N/A,N/A,N/A,,
13.json,Frezyderm Sun Screen SPF50+ 50ml,$23.99,N/A,N/A,N/A,,
13.json,Heremco Histoplastin Sun Protection Face Cream to Powder,$41.25,N/A,N/A,N/A,,
13.json,"Keya Seth Aromatherapy, Umbrella Sunscreen Powder Spf 25 With Pa+++ Uv",$16.99,N/A,N/A,N/A,,
13.json,Mineral Sunscreen Powders Cherries and Berries Mineral Sunscreen,$61.00,N/A,N/A,N/A,,
13.json,jane iredale Powder-Me SPF 30 Dry Sunscreen Refill,$50.00,Rated 5.0 out of 5,1,N/A,,
13.json,Translucent Mineral Powder Sunscreen,$31.99,N/A,N/A,N/A,,
13.json,Larkly SPF 30 Mineral Powder Sunscreen by Larkly Suncare in Grey at Anthropologie,$25.60,N/A,N/A,N/A,,
13.json,"Keya Seth Aromatherapy Umbrella Sunscreen Powder SPF 50 and PA++ +, 50 g",$14.84,N/A,N/A,N/A,,
13.json,Institut Esthederm Sun Protective Sunshine Care Powder Sunscreen,$76.80,N/A,N/A,N/A,,
13.json,Powder-Me SPF Dry Sunscreen Translucent - translucent,$47.00,N/A,N/A,N/A,,
13.json,Powder-Me SPF 30 Dry Sunscreen Brush Nude,$50.00,N/A,N/A,N/A,,
13.json,"jane iredale Powder-Me SPF 30 Dry Sunscreen in Peachy Tan, Cruelty-Free, 100% Vegan",$50.00,N/A,N/A,N/A,,
13.json,Powder Sunscreen - Deep,$18.95,N/A,N/A,N/A,,
13.json,"Keya Seth Aromatherapy Umbrella Sunscreen Powder Spf 50 And Pa++ +, 50",$14.99,N/A,N/A,N/A,,
13.json,Powder Sunscreen - Medium,$18.95,N/A,N/A,N/A,,
13.json,"jane iredale Powder-Me SPF 30 Dry Sunscreen Refill (3 Pack) in Golden Tan, Cruelty-Free, 100% Vegan",$50.00,N/A,N/A,N/A,,
13.json,Sun Defense Minerals - Powdered SPF No. 3 Peaches and Cream,$58.00,N/A,N/A,N/A,,
13.json,IS CLINICAL PerfecTint Powder Sunscreen,$63.99,N/A,N/A,N/A,,
13.json,Powder-Me SPF 30 Dry Sunscreen (New!),$57.50,N/A,N/A,N/A,,
13.json,Neutrogena Invisible Daily Defense Sunscreen Face Serum - SPF 60 - 1.7 fl oz,$12.99,Rated 4.4 out of 5,519,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiInavQ5v73AhWQIK0GHWSWDWwYABAHGgJwdg&ohost=www.google.com&cid=CAASJeRodYhKbqhA7q5yjPNVMWN3YafEsyfmFNu9GOAFODzfi6fYT2E&sig=AOD64_3757z1vhNBaYIK-E5z21m_pBbBmw&ctype=46&q=&ved=2ahUKEwiT1aLQ5v73AhV6n44IHWDnCZ0QzzkoAHoECAEQCw&adurl=,,
13.json,Hawaiian Tropic Mineral Skin Nourishing Sunscreen Powder Brush - SPF 30 - 0.15oz,$16.99,Rated 4.3 out of 5,53,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiInavQ5v73AhWQIK0GHWSWDWwYABAJGgJwdg&ohost=www.google.com&cid=CAASJeRodYhKbqhA7q5yjPNVMWN3YafEsyfmFNu9GOAFODzfi6fYT2E&sig=AOD64_0f0F-HnJ5oTu_vQXLNd5PW6bEUhw&ctype=46&q=&ved=2ahUKEwiT1aLQ5v73AhV6n44IHWDnCZ0QzzkoAHoECAEQFA&adurl=,,
13.json,Sun Protection Mineral Powder SPF 30 | DERMA E,$21.95,N/A,N/A,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiInavQ5v73AhWQIK0GHWSWDWwYABAGGgJwdg&ohost=www.google.com&cid=CAASJeRodYhKbqhA7q5yjPNVMWN3YafEsyfmFNu9GOAFODzfi6fYT2E&sig=AOD64_0VpsJOItuaL2oxMHCYdQzD6LndcQ&ctype=5&q=&ved=2ahUKEwiT1aLQ5v73AhV6n44IHWDnCZ0Qwg8oAHoECAEQHQ&adurl=,,
13.json,Physicians Formula Mineral Wear Talc-Free Mineral Airbrushing Pressed Powder SPF 30 - Translucent - 0.26oz,$12.99,Rated 4.2 out of 5,2k+,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiInavQ5v73AhWQIK0GHWSWDWwYABAIGgJwdg&ohost=www.google.com&cid=CAASJeRodYhKbqhA7q5yjPNVMWN3YafEsyfmFNu9GOAFODzfi6fYT2E&sig=AOD64_1FP-JuSVnvmTGPdsJMTcxePlBMVA&ctype=46&q=&ved=2ahUKEwiT1aLQ5v73AhV6n44IHWDnCZ0QzzkoAHoECAEQKA&adurl=,,
13.json,Derma E Sun Protection Mineral Face Powder SPF 30,$21.95,Rated 4.3 out of 5,1k+,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwiInavQ5v73AhWQIK0GHWSWDWwYABAFGgJwdg&ohost=www.google.com&cid=CAASJeRodYhKbqhA7q5yjPNVMWN3YafEsyfmFNu9GOAFODzfi6fYT2E&sig=AOD64_1fnMnDz4gAFMkT8yEmVHMhgE0KOQ&ctype=46&q=&ved=2ahUKEwiT1aLQ5v73AhV6n44IHWDnCZ0QzzkoAHoECAEQMQ&adurl=,,
13.json,Best Mineral Powder Sunscreen 2022 - Colorescience,N/A,N/A,N/A,https://www.colorescience.com/collections/mineral-powder-sunscreen,,
13.json,"These Are the 12 Best Powder Sunscreens, Say Dermatologists - Oprah Daily",$35.00,N/A,N/A,https://www.oprahdaily.com/beauty/skin-makeup/g39072273/best-powder-sunscreen/,,
13.json,"The 12 Best Powder Sunscreens for People Who Hate Thick, Goopy SPF",N/A,N/A,N/A,https://www.elle.com/beauty/g32580022/best-powder-sunscreen-spf/,,
13.json,12 Best Powder Sunscreens and Brush on SPFs of 2022 - Cosmopolitan,N/A,N/A,N/A,https://www.cosmopolitan.com/style-beauty/beauty/g32128628/best-powder-sunscreens/,,
13.json,"7 Best Powder Sunscreens for Mattifying, Grease-Free Sun Protection",N/A,N/A,N/A,https://www.bestproducts.com/beauty/g27397384/top-rated-powder-sunscreens/,,
13.json,12 Best Powder Sunscreens to Perfect Your Skin While Protecting It,N/A,N/A,N/A,https://www.prevention.com/beauty/skin-care/g26840447/best-powder-sunscreen-spf/,,
13.json,Ask a Dermatologist: Is Powder Sunscreen Actually Effective? - Byrdie,N/A,N/A,N/A,https://www.byrdie.com/powder-sunscreen-5070160,,
13.json,powder sunscreen - Amazon.com,N/A,N/A,N/A,https://www.amazon.com/powder-sunscreen/s?k=powder+sunscreen,,
13.json,"Brush On Block Mineral Sunscreen Powder, Refillable Broad-Spectrum SPF ...",N/A,Rated 4.3 out of 5,"2,474",https://www.amazon.com/Brush-Block-Protection-Phthalates-Translucent/dp/B00K1LQXWC,,
13.json,What Is Powdered Sunscreen? Your Guide to the Trendy New Sun-Care Product,N/A,N/A,N/A,https://www.allure.com/story/what-is-powdered-sunscreen-where-to-buy/amp,,
13.json,SEPHORA,,Rated 3.9 out of 5,91,,Opens 10AM Fri,"Cosmetics store · San Jose, CA"
13.json,Walgreens,,Rated 2.1 out of 5,132,,N/A,"Cosmetics store · San Jose, CA"
14.json,N/A,N/A,N/A,N/A,N/A,,
14.json,Tarte Shape Tape Concealer - 20B Light,$30.00,Rated 4.7 out of 5,9k+,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwj1h9LV5v73AhU4Pq0GHTz-A1MYABACGgJwdg&ohost=www.google.com&cid=CAASJeRoHr_R2h6qbtGCwMA9TL8Cgfjgx2FPjVasGJBeM7nRikOdy9w&sig=AOD64_2OfL54uRce5TUf3TMY3nhC4ouByA&ctype=46&q=&ved=2ahUKEwiz28fV5v73AhW2m44IHem6BF0QzzkoAHoECAEQCA&adurl=,,
14.json,Tarte Double Duty Beauty Shape Tape Contour Concealer - Fair Neutral,$24.90,N/A,N/A,/aclk?sa=L&ai=DChcSEwj1h9LV5v73AhU4Pq0GHTz-A1MYABADGgJwdg&sig=AOD64_3PlrRmCfHFSVPAhDpUQEVy3ubTxg&ctype=5&q=&ved=2ahUKEwiz28fV5v73AhW2m44IHem6BF0Qwg8oAHoECAEQEA&adurl=,,
14.json,Shape Tape Contour Concealer | Tarte Cosmetics | Ulta Beauty,$30.00,Rated 4.5 out of 5,"13,304",https://www.ulta.com/p/shape-tape-concealer-xlsImpprod14251035,,
14.json,shape tape™ concealer - Tarte Cosmetics,$30.00,Rated 5.0 out of 5,"23,047",https://tartecosmetics.com/shop/shape-tape-concealer-836.html,,
14.json,shape tape™ family | Makeup - Tarte Cosmetics,N/A,N/A,N/A,https://tartecosmetics.com/shop/makeup/shape-tape-family/,,
14.json,Tarte Shape Tape Concealer - 0.338 Fl Oz - Ulta Beauty - Target,$30.00,Rated 4.5 out of 5,"13,309",https://www.target.com/p/tarte-shape-tape-concealer-0-338-fl-oz-ulta-beauty/-/A-83515131,,
14.json,Tarte Double Duty Shape Tape Facial Concealer Contour Shade Medium Full Size,$27.92,Rated 4.6 out of 5,577,https://www.amazon.com/Double-Beauty-Contour-Concealer-medium/dp/B01LT3YJA8,,
14.json,Tarte Shape Tape Contour Concealer - Light : Beauty & Personal Care - Amazon.com,$24.95,Rated 4.6 out of 5,"1,388",https://www.amazon.com/Tarte-Shape-Tape-Contour-Concealer/dp/B00TUPJQUG,,
14.json,Shape Tape Concealer | Tarte Cosmetics | Sephora,CA$39.00,Rated 4.1 out of 5,160,https://www.sephora.com/ca/en/product/tarte-shape-tape-concealer-P471799,,
14.json,Why Tarte's Famous Shape Tape Concealer Still Lives Up to the Hype - Allure,$27.00,N/A,N/A,https://www.allure.com/review/tarte-cosmetics-shape-tape-contour-concealer/amp,,
14.json,tarte Shape Tape Concealer w/ Sponge - QVC.com,N/A,Rated 4.2 out of 5,483,https://www.qvc.com/tarte-Shape-Tape-Concealer-w-Sponge.product.A282372.html,,
14.json,Shape Tape Contour Concealer | Beautypedia,$24.00,N/A,N/A,https://www.beautypedia.com/products/shape-tape-contour-concealer/,,
14.json,N/A,,N/A,N/A,,N/A,N/A
15.json,N/A,N/A,N/A,N/A,N/A,,
15.json,Tarte Shape Tape Concealer - 35N Medium,$30.00,Rated 4.7 out of 5,9k+,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwi6lana5v73AhX9wsIEHYhrCDUYABADGgJwdg&ohost=www.google.com&cid=CAASJeRoMTQKuvjPSlPgj-XcLWd1IDi5JFKF0NHo6J_uZ52ZdmPGgxU&sig=AOD64_2bkRy3zHi-HMzgtyu7G6ALQHsdbQ&ctype=46&q=&ved=2ahUKEwjh4Zza5v73AhW0n44IHbP4CGUQzzkoAHoECAEQCA&adurl=,,
15.json,Tarte Double Duty Beauty Shape Tape Contour Concealer - Fair Neutral,$24.90,N/A,N/A,/aclk?sa=L&ai=DChcSEwi6lana5v73AhX9wsIEHYhrCDUYABACGgJwdg&sig=AOD64_2M83Y9TOegevIyWXyh9HmtNcMZMA&ctype=5&q=&ved=2ahUKEwjh4Zza5v73AhW0n44IHbP4CGUQwg8oAHoECAEQEA&adurl=,,
15.json,Shape Tape Contour Concealer | Tarte Cosmetics | Ulta Beauty,$30.00,Rated 4.5 out of 5,"13,304",https://www.ulta.com/p/shape-tape-concealer-xlsImpprod14251035,,
15.json,shape tape™ concealer - Tarte Cosmetics,$30.00,Rated 5.0 out of 5,"23,047",https://tartecosmetics.com/shop/shape-tape-concealer-836.html,,
15.json,shape tape™ family | Makeup - Tarte Cosmetics,N/A,N/A,N/A,https://tartecosmetics.com/shop/makeup/shape-tape-family/,,
15.json,Tarte Shape Tape Concealer - 0.338 Fl Oz - Ulta Beauty - Target,$30.00,Rated 4.5 out of 5,"13,309",https://www.target.com/p/tarte-shape-tape-concealer-0-338-fl-oz-ulta-beauty/-/A-83515131,,
15.json,Tarte Double Duty Shape Tape Facial Concealer Contour Shade Medium ...,$27.92,Rated 4.6 out of 5,577,https://www.amazon.com/Double-Beauty-Contour-Concealer-medium/dp/B01LT3YJA8,,
15.json,Amazon.com : TARTE Shape Tape Concealer | Light-Medium Honey,$29.99,Rated 4.7 out of 5,"1,042",https://www.amazon.com/TARTE-Shape-Concealer-Light-Medium-Honey/dp/B01MXWVS5P,,
15.json,Shape Tape Concealer | Tarte Cosmetics | Sephora,CA$39.00,Rated 4.1 out of 5,160,https://www.sephora.com/ca/en/product/tarte-shape-tape-concealer-P471799,,
15.json,Our Honest Review of Tarte's Shape Tape Concealer | Who What Wear,N/A,N/A,N/A,https://www.whowhatwear.com/tarte-shape-tape-concealer-review,,
15.json,tarte Shape Tape Concealer w/ Sponge - QVC.com,N/A,Rated 4.2 out of 5,483,https://www.qvc.com/tarte-Shape-Tape-Concealer-w-Sponge.product.A282372.html,,
15.json,Why Tarte's Shape Tape Contour Concealer Lives Up to the Hype | Allure,$27.00,N/A,N/A,https://www.allure.com/review/tarte-cosmetics-shape-tape-contour-concealer/amp,,
15.json,Ulta Beauty,,Rated 4.0 out of 5,264,,Opens 10AM Fri,"Cosmetics store · San Jose, CA"
15.json,SEPHORA,,Rated 3.9 out of 5,91,,Opens 10AM Fri,"Cosmetics store · San Jose, CA"
15.json,Ulta Beauty,,Rated 4.2 out of 5,166,,Opens 10AM Fri,"Cosmetics store · San Jose, CA"
16.json,N/A,N/A,N/A,N/A,N/A,,
16.json,N/A,N/A,N/A,N/A,N/A,,
16.json,Tarte Face Tape Foundation | Ulta Beauty,$40.00,Rated 3.6 out of 5,"1,744",https://www.ulta.com/p/face-tape-foundation-pimprod2003933,,
16.json,face tape™ foundation | Tarte Cosmetics,$40.00,Rated 4.5 out of 5,"3,182",https://tartecosmetics.com/shop/face-tape-foundation-1600.html,,
16.json,shape tape™ family | Makeup - Tarte Cosmetics,N/A,N/A,N/A,https://tartecosmetics.com/shop/makeup/shape-tape-family/,,
16.json,A hands-down honest Tarte Shape Tape foundation review | finder.com.au,N/A,N/A,N/A,https://www.finder.com.au/tarte-shape-tape-foundation-review,,
16.json,New Tarte Shape Tape Foundation Honest Review | HelloGiggles,N/A,N/A,N/A,https://hellogiggles.com/beauty/new-shape-tape-foundation-honest-review/,,
16.json,Tarte Shape Tape Foundation and Concealer Review - The Beauty Look Book,N/A,N/A,N/A,https://thebeautylookbook.com/2018/03/tarte-shape-tape-foundation-and-concealer-review.html,,
16.json,Tarte Face tape Foundation - Amazon.com,N/A,N/A,N/A,https://www.amazon.com/Tarte-Face-tape-Foundation/s?k=Tarte+Face+tape+Foundation,,
16.json,Tarte Face Tape Foundation Makeup - 16N Fair Light Neutral : Beauty & Personal Care - Amazon.com,N/A,Rated 4.3 out of 5,36,https://www.amazon.com/Tarte-Face-Tape-Foundation-Makeup/dp/B07RC6FGFV,,
16.json,Tarte Face Tape Foundation Review - Refinery29,N/A,N/A,N/A,https://www.refinery29.com/amp/en-us/2019/02/224239/tarte-face-tape-foundation-review,,
16.json,N/A,,N/A,N/A,,N/A,N/A
17.json,tarte Amazonian Clay 16-Hour Full Coverage Foundation,$39.00,Rated 4.2 out of 5,9k+,https://www.stylecraze.com/articles/best-waterproof-foundations-available-in-india/,,
17.json,tarte Amazonian Clay 12-Hour Full Coverage Foundation,$39.00,Rated 4.4 out of 5,9k+,https://essiebutton.com/best-foundation-for-textured-skin/,,
17.json,tarte Amazonian clay BB tinted moisturizer,$39.00,Rated 4.4 out of 5,9k+,N/A,,
17.json,Tarte Makeup Tarte 12 Hour Amazonian Clay Blush,$29.00,Rated 4.7 out of 5,9k+,"https://essiebutton.com/2014/01/31/review-swatches-tarte-amazonian-clay-12-hour-blush/#:~:text=The%20great%20thing%20about,of%20blends%20in%20together.",,
17.json,tarte Best Of Blush Mini Amazonian Clay Cheek Set,$35.00,Rated 4.6 out of 5,151,"https://justheadoverheels.com/2021/12/10/review-swatches-tarte-best-of-blush-amazonian-clay-cheek-set-shades-fantasy-captivating-charmed-exposed-delight/#:~:text=The%20blushes%20are%20very,them%20very%20fool%20proof.",,
17.json,Tarte Smooth Operator Amazonian Clay Tinted Pressed Finishing Powder,$35.00,Rated 4.4 out of 5,2k+,https://www.musingsofamuse.com/2014/12/tarte-smooth-operator-amazonian-clay-tinted-pressed-finishing-powder-review-swatches.html,,
17.json,Tarte Amazonian Clay Waterproof Bronzer,$30.00,Rated 4.6 out of 5,6k+,"https://www.temptalia.com/product/tarte-amazonian-clay-mineral-bronzer/park-ave-princess/#:~:text=It%20didn%27t%20look%2C%20powdery,easy%20to%20apply%20overall.",,
17.json,Tarte Amazonian Clay Gem Powder Foundation,$39.00,Rated 4.3 out of 5,108,https://www.skinnyscoop.com/2013/10/16/tarte-off-the-cuff-amazonian-clay-12-hour-blush-palette/,,
17.json,Tarte Amazonian Clay Full Coverage Foundation SPF 15,$41.00,Rated 4.3 out of 5,9k+,https://www.stylecraze.com/articles/best-foundation-for-textured-skin/,,
17.json,Tarte Amazonian Clay Matte Waterproof Bronzer,$30.00,Rated 4.6 out of 5,5k+,https://www.temptalia.com/product/tarte-amazonian-clay-bronzer/peppermint-mocha/,,
17.json,tarte Tartelette Clay Matte Palette,$42.00,Rated 4.7 out of 5,9k+,"https://www.temptalia.com/tarte-tartelette-amazonian-clay-matte-palette-review-photos-swatches/#:~:text=The%20texture%20was%20moderately,with%20good%20color%20coverage.",,
17.json,tarte Amazonian Clay Waterproof 12-Hour Concealer,$25.00,Rated 4.2 out of 5,4k+,https://www.stylecraze.com/articles/best-waterproof-concealers/,,
17.json,Tarte Travel Size Amazonian Clay 16-Hour Full Coverage Foundation - 20N Light Neutral,$15.00,Rated 3.2 out of 5,70,N/A,,
17.json,Tarte Smooth Operator Amazonian Clay Finishing Powder,$14.00,Rated 4.2 out of 5,9k+,"https://makeupandbeauty.com/tarte-smooth-operator-amazonian-clay-finishing-powder-review/#:~:text=It%20does%20not%20leave,invisible%20on%20the%20skin.",,
17.json,Tarte Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20,$49.80,Rated 4.3 out of 5,4k+,https://www.finder.com.au/best-tinted-moisturiser,,
17.json,Tarte Amazonian Clay Smoothing Balm Makeup - Medium,$9.95,Rated 4.4 out of 5,55,https://www.musingsofamuse.com/2015/05/tarte-amazonian-clay-smoothing-balm-review-swatches.html,,
17.json,tarte Clay Stick Foundation,$29.00,Rated 4.1 out of 5,3k+,https://www.stylecraze.com/articles/best-tarte-foundation/,,
17.json,Tarte Tartelette Blush in Bloom Amazonian Clay Cheek Palette - Multi,$35.00,Rated 4.8 out of 5,13,N/A,,
17.json,Tarte Makeup Tarte Amazonian Clay 12 Hour Highlighter,$29.00,Rated 4.6 out of 5,2k+,https://irecommend.reviews/reviews/make-up/tarte-amazonian-clay-12-hour-highlighter/such-sly-highlighter-most-controversial-pro,,
17.json,Tarte Smooth Operator Amazonian Clay Finishing Setting Powder,$35.00,Rated 4.3 out of 5,1k+,N/A,,
17.json,tarte Gifted,$15.00,Rated 4.5 out of 5,6k+,"https://www.byrdie.com/tarte-gifted-amazonian-clay-smart-mascara-review-5121171#:~:text=It%20gives%20natural-looking%20volume%2C,nothing%20on%20the%20lashes.",,
17.json,"Tarte Cosmetics Amazonian Clay 12-Hour Full Coverage Foundation 1.7 fl oz SPF 15, Light Sand",$58.33,Rated 4.3 out of 5,9k+,N/A,,
17.json,"tarte Amazonian Clay Foundation & Colored ClayPowder 3pc Kit ,12B Fair Beige",$45.00,Rated 2.9 out of 5,34,N/A,,
17.json,Tarte Makeup Tarte Empower Flower,$29.97,Rated 4.6 out of 5,91,N/A,,
17.json,Tarte Amazonian Clay 16Hr Full Coverage Foundation,$54.13,N/A,N/A,N/A,,
17.json,Tarte GlowLight Amazonian Clay Luminizing Wand Pink 0.09 oz,$21.65,Rated 4.4 out of 5,136,N/A,,
17.json,Tarte 3-Pc. Blush Authority Amazonian Clay Cheek Set,$15.99,Rated 4.5 out of 5,112,N/A,,
17.json,Tarte Amazonian Clay Concealer,$27.94,Rated 4.4 out of 5,1k+,N/A,,
17.json,Tarte Amazonian Clay Waterproof Bronzer in Park Ave Princess Travel Size 0.11 OZ,$21.70,Rated 4.5 out of 5,343,N/A,,
17.json,Tarte Amazonian Clay 12 Hour Blush - Blushing Bride (rosy pink),$29.00,Rated 4.6 out of 5,1k+,N/A,,
17.json,Tarte Amazonian Clay 12H Found,$46.65,N/A,N/A,N/A,,
17.json,Tarte Makeup Tarte Amazonian Clay 12-Hour Blush,$10.00,Rated 4.7 out of 5,18,N/A,,
17.json,Tarte Powderful Amazonian Clay Pressed Mineral Powder Shade Medium Full,$24.95,N/A,N/A,N/A,,
17.json,Tarte Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 - Light,$36.00,Rated 4.3 out of 5,1k+,N/A,,
17.json,Tarte GlowLight - Amazonian Clay Corrective Wand = Champagne,$17.98,N/A,N/A,N/A,,
17.json,Tarte Amazonian Clay 12-hr Blush Full Size In Blissful Nwb,$23.50,Rated 5.0 out of 5,6,N/A,,
17.json,Tarte Amazonian Clay 12-Hour Blush,$12.00,N/A,N/A,N/A,,
17.json,"tarte Amazonian Clay Gem Powder Foundation &Brush ,20N light ntrl",$39.00,Rated 3.3 out of 5,43,N/A,,
17.json,Tarte Makeup | New in Box Tarte Amazonian Clay in Deep Sand | Color: Blue/Purple | Size: 1.7 | Chousner's Closet,$28.00,N/A,N/A,N/A,,
17.json,"Tarte Amazonian Clay 12-Hour Full Coverage Foundation SPF 15, Fair Light Honey, Unboxed",$67.61,Rated 5.0 out of 5,2,N/A,,
17.json,Tarte Deep Amazonian Colored Clay Liquid Foundation Broad Spectrum SPF 15,$16.50,N/A,N/A,N/A,,
17.json,tarte Travel Size Amazonian Clay 16-Hour Full Coverage Foundation - N Rich Neutral,$15.00,Rated 5.0 out of 5,2,N/A,,
17.json,Tarte Limited Edition Power Couple Amazonian Clay Blush & Bronzer,$28.99,Rated 4.6 out of 5,29,N/A,,
17.json,"tarte Amazonian Clay Full Coverage Foundationwith Brush ,8B Prcln Beige",$39.00,Rated 3.2 out of 5,71,N/A,,
17.json,Tarte Light Amazonian Colored Clay Liquid Foundation Broad Spectrum SPF 15,$16.50,N/A,N/A,N/A,,
17.json,Real Tarte Amazonian Clay 16 Hour Full Cover Foundation Pick 1 Shade,$44.63,N/A,N/A,N/A,,
17.json,Tarte Amazonian Clay 16-Hour Full Coverage Foundation Custom Value Set,$39.00,N/A,N/A,N/A,,
17.json,Tarte Makeup | Tarte Amazonian Clay 12 Hour Blush - Party Dress | Color: Pink | Size: Os | Lbui87's Closet,$10.00,Rated 4.7 out of 5,26,N/A,,
17.json,tarte Amazonian Clay 16-Hour Full Coverage Foundation - SLight-MediumSand - light to medium skin,$39.00,Rated 2.6 out of 5,14,N/A,,
17.json,Tarte Amazonian Clay Full Coverage Airbrush Foundation - Medium-tan,$35.00,Rated 4.6 out of 5,14,N/A,,
17.json,"Tarte Amazonian Clay 12-Hour - Blissful - 5,6g",$38.47,N/A,N/A,N/A,,
17.json,"Tarte Amazonian Clay 12-Hour Full Coverage Foundation SPF 15, Light Be",$109.44,N/A,N/A,N/A,,
17.json,"tarte Super Size Amazonian Clay 16-Hr FullCoverage Founda ,18N FairLghtNtr",$49.00,Rated 2.9 out of 5,11,N/A,,
17.json,Tarte Amazonian Clay 12-Hour Blush - dazzled (soft rose),$29.00,Rated 4.7 out of 5,59,N/A,,
17.json,Tarte Amazonian Clay 12-hour Full-coverage Spf 15 Foundation,$30.00,N/A,N/A,N/A,,
17.json,Tarte Amazonian Clay Full Coverage Foundation - Deep Sand -1.7oz In,$16.99,Rated 4.6 out of 5,11,N/A,,
17.json,Tarte- Amazonian Clay 12-hour Blush - Tickled - Full Size - Boxless,$28.05,Rated 5.0 out of 5,2,N/A,,
17.json,Tarte-amazonian Clay-16-hour Full Coverage Foundation-medium Tan,$29.99,N/A,N/A,N/A,,
17.json,Tarte-amazonian Clay-16-hour Full Coverage Foundation-tan Neutral-1.7,$29.99,N/A,N/A,N/A,,
17.json,Tarte Amazonian Clay Full Coverage Foundation Spf 15 Deep Sand 50 Ml,$30.76,Rated 4.6 out of 5,11,N/A,,
17.json,Tarte Amazonian Clay Full Coverage Foundation Spf 15 Mini Size Choose,$7.05,N/A,N/A,N/A,,
17.json,Tarte Amazonian Clay Full Coverage Foundation Spf 15 ( 56g Rich Golden,$22.00,N/A,N/A,N/A,,
17.json,Tarte Amazonian Clay 12 Hour Full Coverage Foundation - # 51G Deep Golden 50ml/1.7oz Price - conyfur.com,$37.40,N/A,N/A,N/A,,
17.json,N/A,N/A,N/A,N/A,N/A,,
17.json,Amazonian clay full coverage foundation SPF 15 - Tarte Cosmetics,$39.00,Rated 4.5 out of 5,"7,376",https://tartecosmetics.com/shop/amazonian-clay-full-coverage-foundation-spf-15-267.html,,
17.json,Amazonian clay 16-hour full coverage foundation - Tarte Cosmetics,N/A,Rated 3.0 out of 5,328,https://tartecosmetics.com/shop/amazonian-clay-16-hour-full-coverage-foundation-2256.html,,
17.json,Tarte Amazonian Clay 16-Hour Full Coverage Foundation | Ulta Beauty,$39.00,Rated 2.8 out of 5,601,https://www.ulta.com/p/amazonian-clay-16-hour-full-coverage-foundation-pimprod2025023,,
17.json,Tarte Cosmetics Amazonian Clay 12-Hour Full-Coverage Foundation SPF 15 - Reviews | MakeupAlley,N/A,Rated 3.5 out of 5,896,https://www.makeupalley.com/product/showreview.asp/ItemId=144681/Amazonian-Clay-12-Hour-Full-Coverage-Foundation-SPF-15/Tarte-Cosmetics/Foundations,,
17.json,Tarte Cosmetics Amazonian Clay Full Coverage Foundation | Review + Swatches - GirlGetGlamorous,N/A,N/A,N/A,https://girlgetglamorous.com/tarte-cosmetics-amazonian-clay-12-hour-full-coverage-foundaton-bb-tinted-primer-review-swatches/,,
17.json,tarte: Amazonian Clay 16-Hour Full Coverage Foundation - Sephora,$15.00 to $39.00,Rated 2.4 out of 5,234,https://www.sephora.com/product/tarte-amazonian-clay-16-hour-full-coverage-foundation-P473821,,
17.json,tarte Amazonian Clay 16-Hour Full Coverage Foundation Custom Value Set - Sephora,N/A,N/A,N/A,https://www.sephora.com/product/tarte-amazonian-clay-16-hour-full-coverage-foundation-custom-value-set-P479998,,
17.json,"Amazon.com : Tarte Cosmetics Amazonian Clay 12-Hour Full Coverage Foundation 1.7 fl oz SPF 15, Light Sand",$49.95 (typically $58),Rated 4.6 out of 5,349,https://www.amazon.com/Tarte-Cosmetics-Amazonian-Coverage-Foundation/dp/B006XNPMCO,,
17.json,Amazon.com : Tarte Cosmetics Amazonian Clay 12-Hour Full Coverage Foundation 1.7 fl oz. (Fair Sand),N/A,Rated 4.6 out of 5,273,https://www.amazon.com/Tarte-Cosmetics-Amazonian-Coverage-Foundation/dp/B00GP30YCU,,
17.json,N/A,,N/A,N/A,,N/A,N/A
18.json,Tarte Makeup Tarte 12 Hour Amazonian Clay Blush,$29.00,Rated 4.7 out of 5,9k+,"https://essiebutton.com/2014/01/31/review-swatches-tarte-amazonian-clay-12-hour-blush/#:~:text=The%20great%20thing%20about,of%20blends%20in%20together.",,
18.json,tarte Best Of Blush Mini Amazonian Clay Cheek Set,$35.00,Rated 4.6 out of 5,151,"https://justheadoverheels.com/2021/12/10/review-swatches-tarte-best-of-blush-amazonian-clay-cheek-set-shades-fantasy-captivating-charmed-exposed-delight/#:~:text=The%20blushes%20are%20very,them%20very%20fool%20proof.",,
